item_index,file_id,label,name,type_id,type_name,headwear_type_id,headwear_type_name,color_slot,color_id,color_label,color_name,rgb_hex,physical_archive,status
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,1,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,headwear_headwear058,planned_for_render
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,2,31,plum,Plum,DDA0DD,headwear_headwear058,planned_for_render
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,3,34,light_brilliant_violet,Light brilliant violet,9933FF,headwear_headwear058,planned_for_render
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,4,41,deepskyblue,DeepSkyBlue,00BFFF,headwear_headwear058,planned_for_render
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,5,61,chartreuse,Chartreuse,7FFF00,headwear_headwear058,planned_for_render
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,6,50,aquamarine,Aquamarine,7FFFD4,headwear_headwear058,planned_for_render
58,58,hd_star_ornament,star barrette,1,Female,1,Accessory,7,91,black,Black,000000,headwear_headwear058,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,0,22,lightcoral,LightCoral,F08080,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,1,18,moderate_red,Moderate red,CB0F0F,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,2,91,black,Black,000000,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,3,64,mediumseagreen,MediumSeaGreen,3CB371,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,4,48,deep_blue,Deep blue,000054,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,5,17,orangered,OrangeRed,FF4500,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,6,29,mediumvioletred,MediumVioletRed,C71585,headwear_headwear059,planned_for_render
59,59,hd_heart_ornament,heart barrette,1,Female,1,Accessory,7,42,luminous_vivid_azure,Luminous vivid azure,0066FF,headwear_headwear059,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,0,17,orangered,OrangeRed,FF4500,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,1,30,lavender,Lavender,E6E6FA,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,2,32,mediumpurple,MediumPurple,9370DB,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,3,53,cyan,Cyan,00FFFF,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,4,58,yellowgreen,YellowGreen,9ACD32,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,5,38,deep_magenta,Deep magenta,5C005C,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,6,26,deeppink,DeepPink,FF1493,headwear_headwear060,planned_for_render
60,60,hd_flower_ornament,flower barrette,1,Female,1,Accessory,7,91,black,Black,000000,headwear_headwear060,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,0,19,darkred,DarkRed,8B0000,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,1,59,light_brilliant_yellow_lime,Light brilliant yellow lime,E7FF33,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,2,55,darkcyan,DarkCyan,008B8B,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,3,84,white,White,FFFFFF,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,4,91,black,Black,000000,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,5,9,coral,Coral,FF7F50,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,6,28,fuchsia,Fuchsia,FF00FF,headwear_headwear061,planned_for_render
61,61,hd_apple_ornament,apple barrette,1,Female,1,Accessory,7,43,royalblue,RoyalBlue,4169E1,headwear_headwear061,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,0,13,luminous_vivid_orange,Luminous vivid orange,FF6600,headwear_headwear062,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,1,19,darkred,DarkRed,8B0000,headwear_headwear062,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,2,6,gold,Gold,FFD700,headwear_headwear062,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,3,9,coral,Coral,FF7F50,headwear_headwear062,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,4,72,tan,Tan,D2B48C,headwear_headwear062,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,5,82,dark_gamboge,Dark gamboge,452F12,headwear_headwear062,planned_for_render
62,62,hd_mushroom_ornament,mushroom barrette,4,Special,1,Accessory,6,26,deeppink,DeepPink,FF1493,headwear_headwear062,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,0,24,hotpink,HotPink,FF69B4,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,1,84,white,White,FFFFFF,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,2,79,saddlebrown,SaddleBrown,8B4513,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,3,91,black,Black,000000,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,4,32,mediumpurple,MediumPurple,9370DB,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,5,26,deeppink,DeepPink,FF1493,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,6,40,lightskyblue,LightSkyBlue,87CEFA,headwear_headwear063,planned_for_render
63,63,hd_rabit_ornament,rabbit barrette,1,Female,1,Accessory,7,61,chartreuse,Chartreuse,7FFF00,headwear_headwear063,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,0,17,orangered,OrangeRed,FF4500,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,1,73,goldenrod,Goldenrod,DAA520,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,2,85,lightgrey,LightGrey,D3D3D3,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,3,18,moderate_red,Moderate red,CB0F0F,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,4,91,black,Black,000000,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,5,29,mediumvioletred,MediumVioletRed,C71585,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,6,62,lime,Lime,00FF00,headwear_headwear064,planned_for_render
64,64,hd_bear_ornament,bear barrette,1,Female,1,Accessory,7,42,luminous_vivid_azure,Luminous vivid azure,0066FF,headwear_headwear064,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,0,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,headwear_headwear065,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,1,62,lime,Lime,00FF00,headwear_headwear065,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,2,36,indigo,Indigo,4B0082,headwear_headwear065,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,3,41,deepskyblue,DeepSkyBlue,00BFFF,headwear_headwear065,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,4,73,goldenrod,Goldenrod,DAA520,headwear_headwear065,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,5,20,mistyrose,MistyRose,FFE4E1,headwear_headwear065,planned_for_render
65,65,hd_triangle_ornament,triangle barrette,1,Female,1,Accessory,6,91,black,Black,000000,headwear_headwear065,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,0,77,chocolate,Chocolate,D2691E,headwear_headwear066,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,1,80,deep_reddish_brown,Deep reddish brown,560000,headwear_headwear066,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,2,47,darkblue_2,DarkBlue_2,1E1E4C,headwear_headwear066,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,3,91,black,Black,000000,headwear_headwear066,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,4,2,lemonchiffon,LemonChiffon,FFFACD,headwear_headwear066,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,5,51,cadetblue,CadetBlue,5F9EA0,headwear_headwear066,planned_for_render
66,66,hd_orbal_ornament,leather barrette,1,Female,1,Accessory,6,58,yellowgreen,YellowGreen,9ACD32,headwear_headwear066,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,0,10,tomato,Tomato,FF6347,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,1,91,black,Black,000000,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,2,4,light_brilliant_amber_yellow,Light brilliant amber yellow,FFEC65,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,3,55,darkcyan,DarkCyan,008B8B,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,4,61,chartreuse,Chartreuse,7FFF00,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,5,29,mediumvioletred,MediumVioletRed,C71585,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,6,19,darkred,DarkRed,8B0000,headwear_headwear067,planned_for_render
67,67,hd_ponpon,pom-pom barrette,1,Female,1,Accessory,7,2,lemonchiffon,LemonChiffon,FFFACD,headwear_headwear067,planned_for_render
68,68,hd_jewel_ornament,jewel barrette,1,Female,1,Accessory,0,15,indianred,IndianRed,CD5C5C,headwear_headwear068,planned_for_render
68,68,hd_jewel_ornament,jewel barrette,1,Female,1,Accessory,1,35,darkslateblue,DarkSlateBlue,483D8B,headwear_headwear068,planned_for_render
68,68,hd_jewel_ornament,jewel barrette,1,Female,1,Accessory,2,91,black,Black,000000,headwear_headwear068,planned_for_render
68,68,hd_jewel_ornament,jewel barrette,1,Female,1,Accessory,3,6,gold,Gold,FFD700,headwear_headwear068,planned_for_render
68,68,hd_jewel_ornament,jewel barrette,1,Female,1,Accessory,4,20,mistyrose,MistyRose,FFE4E1,headwear_headwear068,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,0,1,ivory,Ivory,FFFFF0,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,1,26,deeppink,DeepPink,FF1493,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,2,5,yellow,Yellow,FFFF00,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,3,42,luminous_vivid_azure,Luminous vivid azure,0066FF,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,4,61,chartreuse,Chartreuse,7FFF00,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,5,13,luminous_vivid_orange,Luminous vivid orange,FF6600,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,6,27,very_light_magenta,Very light magenta,FF99FF,headwear_headwear069,planned_for_render
69,69,hd_skull_ornament,skull barrette,1,Female,1,Accessory,7,89,very_dark_gray,Very dark gray,333333,headwear_headwear069,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,0,1,ivory,Ivory,FFFFF0,headwear_headwear070,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,1,16,red,Red,FF0000,headwear_headwear070,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,2,59,light_brilliant_yellow_lime,Light brilliant yellow lime,E7FF33,headwear_headwear070,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,3,42,luminous_vivid_azure,Luminous vivid azure,0066FF,headwear_headwear070,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,4,61,chartreuse,Chartreuse,7FFF00,headwear_headwear070,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,5,65,olivedrab,OliveDrab,6B8E23,headwear_headwear070,planned_for_render
70,70,hd_skull,skull mask,4,Special,2,Mask,6,91,black,Black,000000,headwear_headwear070,planned_for_render
71,71,hd_safe_helmet,safety helmet,3,Uniform,0,Hat,0,6,gold,Gold,FFD700,headwear_headwear071,planned_for_render
71,71,hd_safe_helmet,safety helmet,3,Uniform,0,Hat,1,49,paleturquoise,PaleTurquoise,AFEEEE,headwear_headwear071,planned_for_render
71,71,hd_safe_helmet,safety helmet,3,Uniform,0,Hat,2,17,orangered,OrangeRed,FF4500,headwear_headwear071,planned_for_render
71,71,hd_safe_helmet,safety helmet,3,Uniform,0,Hat,3,29,mediumvioletred,MediumVioletRed,C71585,headwear_headwear071,planned_for_render
71,71,hd_safe_helmet,safety helmet,3,Uniform,0,Hat,4,62,lime,Lime,00FF00,headwear_headwear071,planned_for_render
71,71,hd_safe_helmet,safety helmet,3,Uniform,0,Hat,5,91,black,Black,000000,headwear_headwear071,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,0,7,peachpuff,PeachPuff,FFDAB9,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,1,4,light_brilliant_amber_yellow,Light brilliant amber yellow,FFEC65,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,2,1,ivory,Ivory,FFFFF0,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,3,11,orange,Orange,FFA500,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,4,49,paleturquoise,PaleTurquoise,AFEEEE,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,5,36,indigo,Indigo,4B0082,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,6,83,very_dark_gamboge,Very dark gamboge,332819,headwear_headwear072,planned_for_render
72,72,hd_turban,turban,4,Special,2,Mask,7,66,olive,Olive,808000,headwear_headwear072,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,0,55,darkcyan,DarkCyan,008B8B,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,1,67,darkolivegreen,DarkOliveGreen,556B2F,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,2,78,brown,Brown,A52A2A,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,3,91,black,Black,000000,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,4,6,gold,Gold,FFD700,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,5,32,mediumpurple,MediumPurple,9370DB,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,6,30,lavender,Lavender,E6E6FA,headwear_headwear073,planned_for_render
73,73,hd_china,mandarin hat,4,Special,0,Hat,7,16,red,Red,FF0000,headwear_headwear073,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,0,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,1,34,light_brilliant_violet,Light brilliant violet,9933FF,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,2,41,deepskyblue,DeepSkyBlue,00BFFF,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,3,60,greenyellow,GreenYellow,ADFF2F,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,4,5,yellow,Yellow,FFFF00,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,5,13,luminous_vivid_orange,Luminous vivid orange,FF6600,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,6,16,red,Red,FF0000,headwear_headwear074,planned_for_render
74,74,hd_colorful_sunvisor,neon sun visor,2,Unisex,1,Accessory,7,46,darkblue,DarkBlue,00008B,headwear_headwear074,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,0,3,khaki,Khaki,F0E68C,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,1,91,black,Black,000000,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,2,48,deep_blue,Deep blue,000054,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,3,17,orangered,OrangeRed,FF4500,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,4,26,deeppink,DeepPink,FF1493,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,5,65,olivedrab,OliveDrab,6B8E23,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,6,9,coral,Coral,FF7F50,headwear_headwear075,planned_for_render
75,75,hd_sports_sunvisor,sports visor,2,Unisex,1,Accessory,7,32,mediumpurple,MediumPurple,9370DB,headwear_headwear075,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,0,26,deeppink,DeepPink,FF1493,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,1,34,light_brilliant_violet,Light brilliant violet,9933FF,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,2,42,luminous_vivid_azure,Luminous vivid azure,0066FF,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,3,58,yellowgreen,YellowGreen,9ACD32,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,4,74,darkgoldenrod,DarkGoldenrod,B8860B,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,5,53,cyan,Cyan,00FFFF,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,6,91,black,Black,000000,headwear_headwear076,planned_for_render
76,76,hd_feeler,fairy antennae,4,Special,1,Accessory,7,87,gray,Gray,808080,headwear_headwear076,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,0,84,white,White,FFFFFF,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,1,47,darkblue_2,DarkBlue_2,1E1E4C,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,2,90,very_dark_gray_2,Very dark gray 2,232323,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,3,82,dark_gamboge,Dark gamboge,452F12,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,4,80,deep_reddish_brown,Deep reddish brown,560000,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,5,73,goldenrod,Goldenrod,DAA520,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,6,66,olive,Olive,808000,headwear_headwear077,planned_for_render
77,77,hd_ryoutei,short chef hat,3,Uniform,0,Hat,7,13,luminous_vivid_orange,Luminous vivid orange,FF6600,headwear_headwear077,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,0,2,lemonchiffon,LemonChiffon,FFFACD,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,1,73,goldenrod,Goldenrod,DAA520,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,2,77,chocolate,Chocolate,D2691E,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,3,87,gray,Gray,808080,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,4,91,black,Black,000000,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,5,29,mediumvioletred,MediumVioletRed,C71585,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,6,58,yellowgreen,YellowGreen,9ACD32,headwear_headwear078,planned_for_render
78,78,hd_onion,garlic wig,4,Special,2,Mask,7,32,mediumpurple,MediumPurple,9370DB,headwear_headwear078,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,0,16,red,Red,FF0000,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,1,84,white,White,FFFFFF,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,2,6,gold,Gold,FFD700,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,3,45,blue,Blue,0000FF,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,4,62,lime,Lime,00FF00,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,5,68,darkgreen,DarkGreen,006400,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,6,34,light_brilliant_violet,Light brilliant violet,9933FF,headwear_headwear079,planned_for_render
79,79,hd_flag,tiny flag,4,Special,1,Accessory,7,91,black,Black,000000,headwear_headwear079,planned_for_render
80,80,hd_flower,flower,4,Special,1,Accessory,0,1,ivory,Ivory,FFFFF0,headwear_headwear080,planned_for_render
80,80,hd_flower,flower,4,Special,1,Accessory,1,91,black,Black,000000,headwear_headwear080,planned_for_render
80,80,hd_flower,flower,4,Special,1,Accessory,2,16,red,Red,FF0000,headwear_headwear080,planned_for_render
80,80,hd_flower,flower,4,Special,1,Accessory,3,11,orange,Orange,FFA500,headwear_headwear080,planned_for_render
80,80,hd_flower,flower,4,Special,1,Accessory,4,28,fuchsia,Fuchsia,FF00FF,headwear_headwear080,planned_for_render
80,80,hd_flower,flower,4,Special,1,Accessory,5,34,light_brilliant_violet,Light brilliant violet,9933FF,headwear_headwear080,planned_for_render
81,81,hd_neguse,bed hair,4,Special,1,Accessory,0,91,black,Black,000000,headwear_headwear081,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,0,16,red,Red,FF0000,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,1,9,coral,Coral,FF7F50,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,2,21,pink,Pink,FFC0CB,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,3,91,black,Black,000000,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,4,67,darkolivegreen,DarkOliveGreen,556B2F,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,5,36,indigo,Indigo,4B0082,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,6,51,cadetblue,CadetBlue,5F9EA0,headwear_headwear082,planned_for_render
82,82,hd_hood,head scarf,4,Special,2,Mask,7,39,lightcyan,LightCyan,E0FFFF,headwear_headwear082,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,0,90,very_dark_gray_2,Very dark gray 2,232323,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,1,85,lightgrey,LightGrey,D3D3D3,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,2,47,darkblue_2,DarkBlue_2,1E1E4C,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,3,51,cadetblue,CadetBlue,5F9EA0,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,4,78,brown,Brown,A52A2A,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,5,6,gold,Gold,FFD700,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,6,65,olivedrab,OliveDrab,6B8E23,headwear_headwear083,planned_for_render
83,83,hd_logo_cap,logo baseball hat,2,Unisex,0,Hat,7,75,moderate_amber,Moderate amber,886308,headwear_headwear083,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,0,16,red,Red,FF0000,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,1,91,black,Black,000000,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,2,85,lightgrey,LightGrey,D3D3D3,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,3,62,lime,Lime,00FF00,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,4,54,darkturquoise,DarkTurquoise,00CED1,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,5,46,darkblue,DarkBlue,00008B,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,6,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,headwear_headwear084,planned_for_render
84,84,hd_mesh_cap,trucker hat,2,Unisex,0,Hat,7,11,orange,Orange,FFA500,headwear_headwear084,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,0,91,black,Black,000000,headwear_headwear085,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,1,81,deep_brown_red,Deep brown red,3E1300,headwear_headwear085,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,2,79,saddlebrown,SaddleBrown,8B4513,headwear_headwear085,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,3,37,darkmagenta,DarkMagenta,8B008B,headwear_headwear085,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,4,19,darkred,DarkRed,8B0000,headwear_headwear085,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,5,47,darkblue_2,DarkBlue_2,1E1E4C,headwear_headwear085,planned_for_render
85,85,hd_leather_cap,leather cap,0,Male,0,Hat,6,56,deep_cyan_2,Deep cyan 2,004240,headwear_headwear085,planned_for_render
