item_index,file_id,label,name,color_slot,color_id,color_label,color_name,rgb_hex,physical_archives,status
89,86,bd_s_interior,Interiors uniform,6,15,indianred,IndianRed,CD5C5C,body_body086,rendered
89,86,bd_s_interior,Interiors uniform,7,5,yellow,Yellow,FFFF00,body_body086,rendered
90,87,bd_cheer_girl,cheerleader uniform,0,45,blue,Blue,0000FF,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,1,61,chartreuse,Chartreuse,7FFF00,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,2,84,white,White,FFFFFF,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,3,37,darkmagenta,DarkMagenta,8B008B,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,4,6,gold,Gold,FFD700,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,5,28,fuchsia,Fuchsia,FF00FF,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,6,91,black,Black,000000,body_body087,rendered
90,87,bd_cheer_girl,cheerleader uniform,7,18,moderate_red,Moderate red,CB0F0F,body_body087,rendered
91,88,bd_sweat,sweat suit,0,88,dark_gray,Dark gray,4D4D4D,body_body088,rendered
91,88,bd_sweat,sweat suit,1,8,salmon,Salmon,FA8072,body_body088,rendered
91,88,bd_sweat,sweat suit,2,14,palevioletred,PaleVioletRed,DB7093,body_body088,rendered
91,88,bd_sweat,sweat suit,3,51,cadetblue,CadetBlue,5F9EA0,body_body088,rendered
91,88,bd_sweat,sweat suit,4,73,goldenrod,Goldenrod,DAA520,body_body088,rendered
91,88,bd_sweat,sweat suit,5,85,lightgrey,LightGrey,D3D3D3,body_body088,rendered
91,88,bd_sweat,sweat suit,6,29,mediumvioletred,MediumVioletRed,C71585,body_body088,rendered
91,88,bd_sweat,sweat suit,7,63,limegreen,LimeGreen,32CD32,body_body088,rendered
92,89,bd_old_jersey,leisure wear,0,19,darkred,DarkRed,8B0000,body_body089,rendered
92,89,bd_old_jersey,leisure wear,1,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body089,rendered
92,89,bd_old_jersey,leisure wear,2,68,darkgreen,DarkGreen,006400,body_body089,rendered
92,89,bd_old_jersey,leisure wear,3,56,deep_cyan_2,Deep cyan 2,004240,body_body089,rendered
92,89,bd_old_jersey,leisure wear,4,35,darkslateblue,DarkSlateBlue,483D8B,body_body089,rendered
92,89,bd_old_jersey,leisure wear,5,89,very_dark_gray,Very dark gray,333333,body_body089,rendered
92,89,bd_old_jersey,leisure wear,6,46,darkblue,DarkBlue,00008B,body_body089,rendered
92,89,bd_old_jersey,leisure wear,7,23,very_light_crimson,Very light crimson,FF82AB,body_body089,rendered
93,90,bd_sexy_dress,evening gown,0,91,black,Black,000000,body_body090,rendered
93,90,bd_sexy_dress,evening gown,1,80,deep_reddish_brown,Deep reddish brown,560000,body_body090,rendered
93,90,bd_sexy_dress,evening gown,2,31,plum,Plum,DDA0DD,body_body090,rendered
93,90,bd_sexy_dress,evening gown,3,58,yellowgreen,YellowGreen,9ACD32,body_body090,rendered
93,90,bd_sexy_dress,evening gown,4,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body090,rendered
93,90,bd_sexy_dress,evening gown,5,6,gold,Gold,FFD700,body_body090,rendered
93,90,bd_sexy_dress,evening gown,6,46,darkblue,DarkBlue,00008B,body_body090,rendered
93,90,bd_sexy_dress,evening gown,7,16,red,Red,FF0000,body_body090,rendered
94,91,bd_tsunagi,coveralls,0,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body091,rendered
94,91,bd_tsunagi,coveralls,1,6,gold,Gold,FFD700,body_body091,rendered
94,91,bd_tsunagi,coveralls,2,18,moderate_red,Moderate red,CB0F0F,body_body091,rendered
94,91,bd_tsunagi,coveralls,3,13,luminous_vivid_orange,Luminous vivid orange,FF6600,body_body091,rendered
94,91,bd_tsunagi,coveralls,4,64,mediumseagreen,MediumSeaGreen,3CB371,body_body091,rendered
94,91,bd_tsunagi,coveralls,5,67,darkolivegreen,DarkOliveGreen,556B2F,body_body091,rendered
94,91,bd_tsunagi,coveralls,6,85,lightgrey,LightGrey,D3D3D3,body_body091,rendered
94,91,bd_tsunagi,coveralls,7,90,very_dark_gray_2,Very dark gray 2,232323,body_body091,rendered
95,92,bd_tunic_pants,retro dress,0,18,moderate_red,Moderate red,CB0F0F,body_body092,rendered
95,92,bd_tunic_pants,retro dress,1,36,indigo,Indigo,4B0082,body_body092,rendered
95,92,bd_tunic_pants,retro dress,2,54,darkturquoise,DarkTurquoise,00CED1,body_body092,rendered
95,92,bd_tunic_pants,retro dress,3,58,yellowgreen,YellowGreen,9ACD32,body_body092,rendered
95,92,bd_tunic_pants,retro dress,4,91,black,Black,000000,body_body092,rendered
95,92,bd_tunic_pants,retro dress,5,11,orange,Orange,FFA500,body_body092,rendered
95,92,bd_tunic_pants,retro dress,6,68,darkgreen,DarkGreen,006400,body_body092,rendered
95,92,bd_tunic_pants,retro dress,7,48,deep_blue,Deep blue,000054,body_body092,rendered
96,93,bd_arabia,Arabian-princess outfit,0,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,1,91,black,Black,000000,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,2,16,red,Red,FF0000,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,3,66,olive,Olive,808000,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,4,54,darkturquoise,DarkTurquoise,00CED1,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,5,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,6,26,deeppink,DeepPink,FF1493,body_body093,rendered
96,93,bd_arabia,Arabian-princess outfit,7,45,blue,Blue,0000FF,body_body093,rendered
97,94,bd_boy_idol,boy-band outfit,0,88,dark_gray,Dark gray,4D4D4D,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,1,12,light_brilliant_amber,Light brilliant amber,FFC950,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,2,91,black,Black,000000,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,3,32,mediumpurple,MediumPurple,9370DB,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,4,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,5,19,darkred,DarkRed,8B0000,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,6,54,darkturquoise,DarkTurquoise,00CED1,body_body094,rendered
97,94,bd_boy_idol,boy-band outfit,7,85,lightgrey,LightGrey,D3D3D3,body_body094,rendered
98,95,bd_girl_idol,floral dress,0,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,body_body095,rendered
98,95,bd_girl_idol,floral dress,1,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body095,rendered
98,95,bd_girl_idol,floral dress,2,17,orangered,OrangeRed,FF4500,body_body095,rendered
98,95,bd_girl_idol,floral dress,3,32,mediumpurple,MediumPurple,9370DB,body_body095,rendered
98,95,bd_girl_idol,floral dress,4,66,olive,Olive,808000,body_body095,rendered
98,95,bd_girl_idol,floral dress,5,16,red,Red,FF0000,body_body095,rendered
98,95,bd_girl_idol,floral dress,6,63,limegreen,LimeGreen,32CD32,body_body095,rendered
98,95,bd_girl_idol,floral dress,7,91,black,Black,000000,body_body095,rendered
99,96,bd_bow_pants,bow tie & shorts,0,90,very_dark_gray_2,Very dark gray 2,232323,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,1,4,light_brilliant_amber_yellow,Light brilliant amber yellow,FFEC65,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,2,15,indianred,IndianRed,CD5C5C,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,3,19,darkred,DarkRed,8B0000,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,4,38,deep_magenta,Deep magenta,5C005C,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,5,46,darkblue,DarkBlue,00008B,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,6,69,very_deep_green,Very deep green,003300,body_body096,rendered
99,96,bd_bow_pants,bow tie & shorts,7,77,chocolate,Chocolate,D2691E,body_body096,rendered
100,97,bd_nurse,nurse uniform,0,84,white,White,FFFFFF,body_body097,rendered
100,97,bd_nurse,nurse uniform,1,90,very_dark_gray_2,Very dark gray 2,232323,body_body097,rendered
100,97,bd_nurse,nurse uniform,2,40,lightskyblue,LightSkyBlue,87CEFA,body_body097,rendered
100,97,bd_nurse,nurse uniform,3,21,pink,Pink,FFC0CB,body_body097,rendered
100,97,bd_nurse,nurse uniform,4,3,khaki,Khaki,F0E68C,body_body097,rendered
100,97,bd_nurse,nurse uniform,5,49,paleturquoise,PaleTurquoise,AFEEEE,body_body097,rendered
100,97,bd_nurse,nurse uniform,6,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body097,rendered
100,97,bd_nurse,nurse uniform,7,63,limegreen,LimeGreen,32CD32,body_body097,rendered
101,98,bd_tobi,,0,80,deep_reddish_brown,Deep reddish brown,560000,,missing_physical_asset
101,98,bd_tobi,,1,64,mediumseagreen,MediumSeaGreen,3CB371,,missing_physical_asset
101,98,bd_tobi,,2,29,mediumvioletred,MediumVioletRed,C71585,,missing_physical_asset
101,98,bd_tobi,,3,84,white,White,FFFFFF,,missing_physical_asset
101,98,bd_tobi,,4,91,black,Black,000000,,missing_physical_asset
101,98,bd_tobi,,5,11,orange,Orange,FFA500,,missing_physical_asset
101,98,bd_tobi,,6,46,darkblue,DarkBlue,00008B,,missing_physical_asset
101,98,bd_tobi,,7,62,lime,Lime,00FF00,,missing_physical_asset
102,99,bd_pierrot,jester outfit,0,84,white,White,FFFFFF,body_body099,rendered
102,99,bd_pierrot,jester outfit,1,59,light_brilliant_yellow_lime,Light brilliant yellow lime,E7FF33,body_body099,rendered
102,99,bd_pierrot,jester outfit,2,91,black,Black,000000,body_body099,rendered
102,99,bd_pierrot,jester outfit,3,63,limegreen,LimeGreen,32CD32,body_body099,rendered
102,99,bd_pierrot,jester outfit,4,19,darkred,DarkRed,8B0000,body_body099,rendered
103,100,bd_yoroi,suit of armor,0,88,dark_gray,Dark gray,4D4D4D,body_body100,rendered
103,100,bd_yoroi,suit of armor,1,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body100,rendered
103,100,bd_yoroi,suit of armor,2,19,darkred,DarkRed,8B0000,body_body100,rendered
103,100,bd_yoroi,suit of armor,3,85,lightgrey,LightGrey,D3D3D3,body_body100,rendered
103,100,bd_yoroi,suit of armor,4,56,deep_cyan_2,Deep cyan 2,004240,body_body100,rendered
103,100,bd_yoroi,suit of armor,5,91,black,Black,000000,body_body100,rendered
103,100,bd_yoroi,suit of armor,6,29,mediumvioletred,MediumVioletRed,C71585,body_body100,rendered
103,100,bd_yoroi,suit of armor,7,46,darkblue,DarkBlue,00008B,body_body100,rendered
104,101,bd_prisoner,prisoner costume,0,91,black,Black,000000,body_body101,rendered
104,101,bd_prisoner,prisoner costume,1,56,deep_cyan_2,Deep cyan 2,004240,body_body101,rendered
104,101,bd_prisoner,prisoner costume,2,13,luminous_vivid_orange,Luminous vivid orange,FF6600,body_body101,rendered
104,101,bd_prisoner,prisoner costume,3,16,red,Red,FF0000,body_body101,rendered
104,101,bd_prisoner,prisoner costume,4,29,mediumvioletred,MediumVioletRed,C71585,body_body101,rendered
104,101,bd_prisoner,prisoner costume,5,51,cadetblue,CadetBlue,5F9EA0,body_body101,rendered
104,101,bd_prisoner,prisoner costume,6,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body101,rendered
104,101,bd_prisoner,prisoner costume,7,84,white,White,FFFFFF,body_body101,rendered
105,102,bd_maid,maid outfit,0,91,black,Black,000000,body_body102,rendered
105,102,bd_maid,maid outfit,1,56,deep_cyan_2,Deep cyan 2,004240,body_body102,rendered
105,102,bd_maid,maid outfit,2,70,rosybrown,RosyBrown,BC8F8F,body_body102,rendered
105,102,bd_maid,maid outfit,3,87,gray,Gray,808080,body_body102,rendered
105,102,bd_maid,maid outfit,4,32,mediumpurple,MediumPurple,9370DB,body_body102,rendered
105,102,bd_maid,maid outfit,5,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body102,rendered
105,102,bd_maid,maid outfit,6,10,tomato,Tomato,FF6347,body_body102,rendered
105,102,bd_maid,maid outfit,7,48,deep_blue,Deep blue,000054,body_body102,rendered
106,103,bd_boro,vagabond outfit,0,6,gold,Gold,FFD700,body_body103,rendered
106,103,bd_boro,vagabond outfit,1,62,lime,Lime,00FF00,body_body103,rendered
106,103,bd_boro,vagabond outfit,2,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body103,rendered
106,103,bd_boro,vagabond outfit,3,16,red,Red,FF0000,body_body103,rendered
106,103,bd_boro,vagabond outfit,4,45,blue,Blue,0000FF,body_body103,rendered
106,103,bd_boro,vagabond outfit,5,84,white,White,FFFFFF,body_body103,rendered
106,103,bd_boro,vagabond outfit,6,25,light_brilliant_crimson,Light brilliant crimson,FF4C87,body_body103,rendered
106,103,bd_boro,vagabond outfit,7,91,black,Black,000000,body_body103,rendered
107,104,bd_swim_male,swimsuit,0,46,darkblue,DarkBlue,00008B,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,1,68,darkgreen,DarkGreen,006400,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,2,91,black,Black,000000,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,3,19,darkred,DarkRed,8B0000,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,4,35,darkslateblue,DarkSlateBlue,483D8B,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,5,86,darkgray,DarkGray,A9A9A9,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,6,6,gold,Gold,FFD700,body_body104|body_body104F,rendered
107,104,bd_swim_male,swimsuit,7,41,deepskyblue,DeepSkyBlue,00BFFF,body_body104|body_body104F,rendered
108,105,bd_hero,superhero costume,0,16,red,Red,FF0000,body_body105,rendered
108,105,bd_hero,superhero costume,1,5,yellow,Yellow,FFFF00,body_body105,rendered
108,105,bd_hero,superhero costume,2,68,darkgreen,DarkGreen,006400,body_body105,rendered
108,105,bd_hero,superhero costume,3,26,deeppink,DeepPink,FF1493,body_body105,rendered
108,105,bd_hero,superhero costume,4,45,blue,Blue,0000FF,body_body105,rendered
108,105,bd_hero,superhero costume,5,90,very_dark_gray_2,Very dark gray 2,232323,body_body105,rendered
108,105,bd_hero,superhero costume,6,84,white,White,FFFFFF,body_body105,rendered
108,105,bd_hero,superhero costume,7,36,indigo,Indigo,4B0082,body_body105,rendered
109,106,bd_mawashi,,0,35,darkslateblue,DarkSlateBlue,483D8B,body_body106F,rendered
109,106,bd_mawashi,,1,66,olive,Olive,808000,body_body106F,rendered
109,106,bd_mawashi,,2,54,darkturquoise,DarkTurquoise,00CED1,body_body106F,rendered
109,106,bd_mawashi,,3,91,black,Black,000000,body_body106F,rendered
109,106,bd_mawashi,,4,80,deep_reddish_brown,Deep reddish brown,560000,body_body106F,rendered
109,106,bd_mawashi,,5,12,light_brilliant_amber,Light brilliant amber,FFC950,body_body106F,rendered
109,106,bd_mawashi,,6,68,darkgreen,DarkGreen,006400,body_body106F,rendered
109,106,bd_mawashi,,7,45,blue,Blue,0000FF,body_body106F,rendered
110,107,bd_basket,basketball uniform,0,17,orangered,OrangeRed,FF4500,body_body107,rendered
110,107,bd_basket,basketball uniform,1,38,deep_magenta,Deep magenta,5C005C,body_body107,rendered
110,107,bd_basket,basketball uniform,2,91,black,Black,000000,body_body107,rendered
110,107,bd_basket,basketball uniform,3,45,blue,Blue,0000FF,body_body107,rendered
110,107,bd_basket,basketball uniform,4,6,gold,Gold,FFD700,body_body107,rendered
110,107,bd_basket,basketball uniform,5,62,lime,Lime,00FF00,body_body107,rendered
110,107,bd_basket,basketball uniform,6,55,darkcyan,DarkCyan,008B8B,body_body107,rendered
110,107,bd_basket,basketball uniform,7,19,darkred,DarkRed,8B0000,body_body107,rendered
111,108,bd_dancer,dance clothes,0,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body108,rendered
111,108,bd_dancer,dance clothes,1,26,deeppink,DeepPink,FF1493,body_body108,rendered
111,108,bd_dancer,dance clothes,2,91,black,Black,000000,body_body108,rendered
111,108,bd_dancer,dance clothes,3,84,white,White,FFFFFF,body_body108,rendered
111,108,bd_dancer,dance clothes,4,62,lime,Lime,00FF00,body_body108,rendered
111,108,bd_dancer,dance clothes,5,55,darkcyan,DarkCyan,008B8B,body_body108,rendered
111,108,bd_dancer,dance clothes,6,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body108,rendered
111,108,bd_dancer,dance clothes,7,5,yellow,Yellow,FFFF00,body_body108,rendered
112,109,bd_kizoku,aristocratic clothes,0,16,red,Red,FF0000,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,1,68,darkgreen,DarkGreen,006400,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,2,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,3,46,darkblue,DarkBlue,00008B,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,4,83,very_dark_gamboge,Very dark gamboge,332819,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,5,54,darkturquoise,DarkTurquoise,00CED1,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,6,38,deep_magenta,Deep magenta,5C005C,body_body109,rendered
112,109,bd_kizoku,aristocratic clothes,7,61,chartreuse,Chartreuse,7FFF00,body_body109,rendered
113,110,bd_iruka,rubber waders,0,46,darkblue,DarkBlue,00008B,body_body110,rendered
113,110,bd_iruka,rubber waders,1,16,red,Red,FF0000,body_body110,rendered
113,110,bd_iruka,rubber waders,2,91,black,Black,000000,body_body110,rendered
113,110,bd_iruka,rubber waders,3,6,gold,Gold,FFD700,body_body110,rendered
113,110,bd_iruka,rubber waders,4,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body110,rendered
113,110,bd_iruka,rubber waders,5,79,saddlebrown,SaddleBrown,8B4513,body_body110,rendered
113,110,bd_iruka,rubber waders,6,69,very_deep_green,Very deep green,003300,body_body110,rendered
113,110,bd_iruka,rubber waders,7,85,lightgrey,LightGrey,D3D3D3,body_body110,rendered
114,111,bd_police_female,,0,43,royalblue,RoyalBlue,4169E1,,missing_physical_asset
114,111,bd_police_female,,1,91,black,Black,000000,,missing_physical_asset
114,111,bd_police_female,,2,53,cyan,Cyan,00FFFF,,missing_physical_asset
114,111,bd_police_female,,3,46,darkblue,DarkBlue,00008B,,missing_physical_asset
114,111,bd_police_female,,4,73,goldenrod,Goldenrod,DAA520,,missing_physical_asset
114,111,bd_police_female,,5,84,white,White,FFFFFF,,missing_physical_asset
114,111,bd_police_female,,6,58,yellowgreen,YellowGreen,9ACD32,,missing_physical_asset
114,111,bd_police_female,,7,40,lightskyblue,LightSkyBlue,87CEFA,,missing_physical_asset
115,112,bd_baseball,baseball uniform,0,51,cadetblue,CadetBlue,5F9EA0,body_body112,rendered
115,112,bd_baseball,baseball uniform,1,6,gold,Gold,FFD700,body_body112,rendered
115,112,bd_baseball,baseball uniform,2,89,very_dark_gray,Very dark gray,333333,body_body112,rendered
115,112,bd_baseball,baseball uniform,3,13,luminous_vivid_orange,Luminous vivid orange,FF6600,body_body112,rendered
115,112,bd_baseball,baseball uniform,4,37,darkmagenta,DarkMagenta,8B008B,body_body112,rendered
115,112,bd_baseball,baseball uniform,5,18,moderate_red,Moderate red,CB0F0F,body_body112,rendered
115,112,bd_baseball,baseball uniform,6,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body112,rendered
115,112,bd_baseball,baseball uniform,7,84,white,White,FFFFFF,body_body112,rendered
116,113,bd_pingpong,table-tennis uniform,0,64,mediumseagreen,MediumSeaGreen,3CB371,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,1,9,coral,Coral,FF7F50,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,2,11,orange,Orange,FFA500,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,3,28,fuchsia,Fuchsia,FF00FF,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,4,42,luminous_vivid_azure,Luminous vivid azure,0066FF,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,5,62,lime,Lime,00FF00,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,6,70,rosybrown,RosyBrown,BC8F8F,body_body113,rendered
116,113,bd_pingpong,table-tennis uniform,7,90,very_dark_gray_2,Very dark gray 2,232323,body_body113,rendered
117,114,bd_chief,chef outfit,0,30,lavender,Lavender,E6E6FA,body_body114,rendered
117,114,bd_chief,chef outfit,1,19,darkred,DarkRed,8B0000,body_body114,rendered
117,114,bd_chief,chef outfit,2,4,light_brilliant_amber_yellow,Light brilliant amber yellow,FFEC65,body_body114,rendered
117,114,bd_chief,chef outfit,3,90,very_dark_gray_2,Very dark gray 2,232323,body_body114,rendered
117,114,bd_chief,chef outfit,4,27,very_light_magenta,Very light magenta,FF99FF,body_body114,rendered
117,114,bd_chief,chef outfit,5,66,olive,Olive,808000,body_body114,rendered
117,114,bd_chief,chef outfit,6,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body114,rendered
117,114,bd_chief,chef outfit,7,40,lightskyblue,LightSkyBlue,87CEFA,body_body114,rendered
118,115,bd_taxi,chauffeur uniform,0,40,lightskyblue,LightSkyBlue,87CEFA,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,1,31,plum,Plum,DDA0DD,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,2,11,orange,Orange,FFA500,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,3,87,gray,Gray,808080,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,4,63,limegreen,LimeGreen,32CD32,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,5,84,white,White,FFFFFF,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,6,53,cyan,Cyan,00FFFF,body_body115,rendered
118,115,bd_taxi,chauffeur uniform,7,16,red,Red,FF0000,body_body115,rendered
119,116,bd_conductor,doorman uniform,0,47,darkblue_2,DarkBlue_2,1E1E4C,body_body116,rendered
119,116,bd_conductor,doorman uniform,1,56,deep_cyan_2,Deep cyan 2,004240,body_body116,rendered
119,116,bd_conductor,doorman uniform,2,67,darkolivegreen,DarkOliveGreen,556B2F,body_body116,rendered
119,116,bd_conductor,doorman uniform,3,76,dark_amber,Dark amber,624806,body_body116,rendered
119,116,bd_conductor,doorman uniform,4,80,deep_reddish_brown,Deep reddish brown,560000,body_body116,rendered
119,116,bd_conductor,doorman uniform,5,82,dark_gamboge,Dark gamboge,452F12,body_body116,rendered
119,116,bd_conductor,doorman uniform,6,87,gray,Gray,808080,body_body116,rendered
119,116,bd_conductor,doorman uniform,7,23,very_light_crimson,Very light crimson,FF82AB,body_body116,rendered
120,117,bd_ballerina,ballerina outfit,0,84,white,White,FFFFFF,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,1,9,coral,Coral,FF7F50,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,2,62,lime,Lime,00FF00,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,3,43,royalblue,RoyalBlue,4169E1,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,4,75,moderate_amber,Moderate amber,886308,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,5,91,black,Black,000000,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,6,16,red,Red,FF0000,body_body117,rendered
120,117,bd_ballerina,ballerina outfit,7,37,darkmagenta,DarkMagenta,8B008B,body_body117,rendered
121,118,bd_tuxed,tuxedo,0,91,black,Black,000000,body_body118,rendered
121,118,bd_tuxed,tuxedo,1,14,palevioletred,PaleVioletRed,DB7093,body_body118,rendered
121,118,bd_tuxed,tuxedo,2,19,darkred,DarkRed,8B0000,body_body118,rendered
121,118,bd_tuxed,tuxedo,3,48,deep_blue,Deep blue,000054,body_body118,rendered
121,118,bd_tuxed,tuxedo,4,54,darkturquoise,DarkTurquoise,00CED1,body_body118,rendered
121,118,bd_tuxed,tuxedo,5,69,very_deep_green,Very deep green,003300,body_body118,rendered
121,118,bd_tuxed,tuxedo,6,73,goldenrod,Goldenrod,DAA520,body_body118,rendered
121,118,bd_tuxed,tuxedo,7,84,white,White,FFFFFF,body_body118,rendered
122,119,bd_princess2,princess outfit,0,26,deeppink,DeepPink,FF1493,body_body119,rendered
122,119,bd_princess2,princess outfit,1,46,darkblue,DarkBlue,00008B,body_body119,rendered
122,119,bd_princess2,princess outfit,2,76,dark_amber,Dark amber,624806,body_body119,rendered
122,119,bd_princess2,princess outfit,3,6,gold,Gold,FFD700,body_body119,rendered
122,119,bd_princess2,princess outfit,4,37,darkmagenta,DarkMagenta,8B008B,body_body119,rendered
122,119,bd_princess2,princess outfit,5,64,mediumseagreen,MediumSeaGreen,3CB371,body_body119,rendered
122,119,bd_princess2,princess outfit,6,86,darkgray,DarkGray,A9A9A9,body_body119,rendered
122,119,bd_princess2,princess outfit,7,61,chartreuse,Chartreuse,7FFF00,body_body119,rendered
123,120,bd_spaceman,astronaut suit,0,84,white,White,FFFFFF,body_body120,rendered
123,120,bd_spaceman,astronaut suit,1,91,black,Black,000000,body_body120,rendered
123,120,bd_spaceman,astronaut suit,2,48,deep_blue,Deep blue,000054,body_body120,rendered
123,120,bd_spaceman,astronaut suit,3,16,red,Red,FF0000,body_body120,rendered
123,120,bd_spaceman,astronaut suit,4,17,orangered,OrangeRed,FF4500,body_body120,rendered
123,120,bd_spaceman,astronaut suit,5,5,yellow,Yellow,FFFF00,body_body120,rendered
123,120,bd_spaceman,astronaut suit,6,23,very_light_crimson,Very light crimson,FF82AB,body_body120,rendered
123,120,bd_spaceman,astronaut suit,7,56,deep_cyan_2,Deep cyan 2,004240,body_body120,rendered
124,121,bd_yoga,yoga outfit,0,34,light_brilliant_violet,Light brilliant violet,9933FF,body_body121,rendered
124,121,bd_yoga,yoga outfit,1,17,orangered,OrangeRed,FF4500,body_body121,rendered
124,121,bd_yoga,yoga outfit,2,22,lightcoral,LightCoral,F08080,body_body121,rendered
124,121,bd_yoga,yoga outfit,3,51,cadetblue,CadetBlue,5F9EA0,body_body121,rendered
124,121,bd_yoga,yoga outfit,4,61,chartreuse,Chartreuse,7FFF00,body_body121,rendered
124,121,bd_yoga,yoga outfit,5,87,gray,Gray,808080,body_body121,rendered
124,121,bd_yoga,yoga outfit,6,74,darkgoldenrod,DarkGoldenrod,B8860B,body_body121,rendered
124,121,bd_yoga,yoga outfit,7,16,red,Red,FF0000,body_body121,rendered
125,122,bd_samue,,0,47,darkblue_2,DarkBlue_2,1E1E4C,,missing_physical_asset
125,122,bd_samue,,1,10,tomato,Tomato,FF6347,,missing_physical_asset
125,122,bd_samue,,2,75,moderate_amber,Moderate amber,886308,,missing_physical_asset
125,122,bd_samue,,3,53,cyan,Cyan,00FFFF,,missing_physical_asset
125,122,bd_samue,,4,72,tan,Tan,D2B48C,,missing_physical_asset
125,122,bd_samue,,5,79,saddlebrown,SaddleBrown,8B4513,,missing_physical_asset
125,122,bd_samue,,6,65,olivedrab,OliveDrab,6B8E23,,missing_physical_asset
125,122,bd_samue,,7,73,goldenrod,Goldenrod,DAA520,,missing_physical_asset
126,123,bd_depart,Sunday dress,0,73,goldenrod,Goldenrod,DAA520,body_body123,rendered
126,123,bd_depart,Sunday dress,1,22,lightcoral,LightCoral,F08080,body_body123,rendered
126,123,bd_depart,Sunday dress,2,56,deep_cyan_2,Deep cyan 2,004240,body_body123,rendered
